time,means,sd,se
1375,65.36628159,13.26459932,4.421533105
1377,65.47335712,13.2839124,4.427970799
1379,65.44739192,13.26090909,4.420303028
1381,65.41266472,13.26945594,4.42315198
1383,65.43275838,13.28604851,4.428682837
1385,65.39367807,13.3106661,4.4368887
1387,65.39154249,13.23759456,4.412531521
1389,65.43767806,13.22879609,4.409598697
1391,65.4745269,13.20574969,4.401916565
1393,65.43376428,13.20541565,4.401805218
1395,65.42620867,13.28902843,4.429676145
1397,65.40420781,13.29097337,4.430324457
1399,65.37148021,13.32457839,4.441526129
1401,65.36048849,13.37193613,4.457312044
1403,65.40407706,13.32472481,4.441574935
1405,65.38747704,13.27177981,4.423926602
1407,65.40734406,13.28424414,4.428081379
1409,65.37777887,13.30860512,4.436201708
1411,65.33516309,13.34840117,4.449467055
1413,65.40576983,13.28587449,4.428624829
1415,65.39155818,13.25442033,4.418140109
1417,65.36704691,13.27647772,4.425492575
1419,65.34101372,13.32718083,4.442393611
1421,65.41438713,13.31855589,4.439518629
1423,65.47655091,13.33493422,4.444978073
1425,65.46283262,13.29286308,4.43095436
1427,65.45552108,13.25080761,4.41693587
1429,65.47816175,13.22760681,4.409202271
1431,65.41552204,13.21298379,4.404327931
1433,65.40502194,13.25252138,4.417507126
1435,65.4205934,13.24157177,4.413857256
1437,65.39683176,13.25032677,4.416775589
1439,65.37309802,13.21329489,4.404431629
1441,65.35438334,13.21279999,4.404266665
1443,65.3594791,13.23903528,4.413011759
1445,65.32052258,13.23109087,4.410363624
1447,65.27826592,13.26589807,4.421966022
1449,65.32290223,13.26471564,4.421571879
1451,65.33775194,13.23181689,4.410605629
1453,65.31463883,13.22061267,4.40687089
1455,65.26875429,13.22600548,4.408668494
1457,65.26338483,13.23232989,4.410776631
1459,65.31718235,13.22666755,4.408889184
1461,65.29378507,13.23738341,4.412461137
1463,65.27832171,13.19631428,4.398771427
1465,65.233593,13.17125905,4.390419683
1467,65.30876554,13.13055792,4.376852639
1469,65.2860499,13.20461483,4.401538275
1471,65.27039477,13.20532051,4.401773503
1473,65.32645863,13.14859528,4.382865094
1475,65.30861387,13.15061259,4.383537531
1477,65.24178667,13.1301497,4.376716565
1479,65.23244066,13.20264222,4.400880738
1481,65.20243092,13.169264,4.389754668
1483,65.24360322,13.10772028,4.369240093
1485,65.28220411,13.08874348,4.362914494
1487,65.21627299,13.13409494,4.378031646
1489,65.18822624,13.13847689,4.379492297
1491,65.24831545,13.16433226,4.388110752
1493,65.26719401,13.17514047,4.391713489
1495,65.2503046,13.16935116,4.389783719
1497,65.2354235,13.16088961,4.386963203
1499,65.26488061,13.22918937,4.409729789
1501,65.21763802,13.2066776,4.402225867
1503,65.14625549,13.19011914,4.396706381
1505,65.1580718,13.16875711,4.389585702
1507,65.14806681,13.20907269,4.403024231
1509,65.0797787,13.16574799,4.388582664
1511,65.07425757,13.17225725,4.390752418
1513,65.12568241,13.18656375,4.39552125
1515,65.06405907,13.16318386,4.387727953
1517,65.07991294,13.23922261,4.413074204
1519,65.06864578,13.21696544,4.405655147
1521,64.99657638,13.14146082,4.38048694
1523,65.04228658,13.10342884,4.367809612
1525,65.05907662,13.09824522,4.36608174
1527,65.09744739,13.08021792,4.36007264
1529,65.09859276,13.08547863,4.36182621
1531,65.0595787,13.10941792,4.369805975
1533,64.9960342,13.17764544,4.392548481
1535,64.99617715,13.17199321,4.390664405
1537,65.01893986,13.14023119,4.380077062
1539,64.97679303,13.10963566,4.369878554
1541,65.00971937,13.1189287,4.372976233
1543,65.01655149,13.12897386,4.37632462
1545,64.95354568,13.16698257,4.38899419
1547,64.94650436,13.11601886,4.372006285
1549,65.01110532,13.11551198,4.371837325
1551,64.9663801,13.07285839,4.357619462
1553,64.97428437,13.08037453,4.360124842
1555,64.96093218,13.1012328,4.367077599
1557,64.94193159,13.07264781,4.357549271
1559,64.8759534,13.07941745,4.359805817
1561,64.89248369,13.10137038,4.367123461
1563,64.89480406,13.11433778,4.371445926
1565,64.84559151,13.09154865,4.363849549
1567,64.86609311,13.04169715,4.347232384
1569,64.8952922,13.04275206,4.34758402
1571,64.89156669,13.06479883,4.354932944
1573,64.87082451,13.08077482,4.360258274
1575,64.86765339,13.05453587,4.351511956
1577,64.87858409,13.01411272,4.338037574
1579,64.90612353,13.04255805,4.347519351
1581,64.83675455,13.04398373,4.347994576
1583,64.82556584,13.03466787,4.34488929
1585,64.85553548,13.06205852,4.354019506
1587,64.85621712,13.08050779,4.360169262
1589,64.76913588,13.01611374,4.338704578
1591,64.77959414,13.00689771,4.335632568
1593,64.83431563,13.00580859,4.335269529
1595,64.76808291,13.04507447,4.348358155
1597,64.77537004,13.06975407,4.356584691
1599,64.74583972,13.08144795,4.360482651
1601,64.77386031,13.14436926,4.38145642
1603,64.69445497,13.06794344,4.355981146
1605,64.74304864,13.06710476,4.355701587
1607,64.72804203,13.05646724,4.352155746
1609,64.72514809,13.05374003,4.351246675
1611,64.62476696,13.06096403,4.353654675
1613,64.61914471,13.07621059,4.358736864
1615,64.72388418,13.06291999,4.354306662
1617,64.69540508,13.00263408,4.33421136
1619,64.71632508,13.03399539,4.344665131
1621,64.70895253,13.08554677,4.361848924
1623,64.74165572,13.05898063,4.352993543
1625,64.72490054,13.00590124,4.335300413
1627,64.68567728,13.03562278,4.345207593
1629,64.67811296,12.95935106,4.319783687
1631,64.69906434,12.93284272,4.310947573
1633,64.68907504,12.98636704,4.328789013
1635,64.64699795,13.02049065,4.340163549
1637,64.65502077,12.9589561,4.319652034
1639,64.60631901,12.91935816,4.30645272
1641,64.59332943,12.9572148,4.3190716
1643,64.60924606,13.03258158,4.344193859
1645,64.55486278,13.02133594,4.340445313
1647,64.55205078,13.02537059,4.341790196
1649,64.48807219,13.04906921,4.349689736
1651,64.52494544,12.99429158,4.331430527
1653,64.48534562,12.9909877,4.330329232
1655,64.50425556,12.97332153,4.324440509
1657,64.47174936,12.97704895,4.325682982
1659,64.46653157,12.98291298,4.32763766
1661,64.47546615,13.00604219,4.335347397
1663,64.42080742,13.03202246,4.344007488
1665,64.45303642,13.00370522,4.334568406
1667,64.43539563,13.00776585,4.335921949
1669,64.43820763,12.95069218,4.316897393
1671,64.4877305,12.96927478,4.323091594
1673,64.51366433,13.00345876,4.334486253
1675,64.49836832,13.06371262,4.354570873
1677,64.43971387,13.05113271,4.350377571
1679,64.43457452,13.0665658,4.355521935
1681,64.4299791,13.07932133,4.359773778
1683,64.45325783,13.0996639,4.366554634
1685,64.47254955,12.99431932,4.331439775
1687,64.50463037,12.96331978,4.321106595
1689,64.46472373,12.98450636,4.328168787
1691,64.4862783,12.94622293,4.315407645
1693,64.4159348,13.00174677,4.333915591
1695,64.4413526,12.9372276,4.3124092
1697,64.45331361,12.96811195,4.322703984
1699,64.40673175,13.00492536,4.334975121
1701,64.36401136,13.00498652,4.334995506
1703,64.42864545,12.98265552,4.32755184
1705,64.39685053,12.97893384,4.32631128
1707,64.42338058,13.02434485,4.341448284
1709,64.44484973,12.96820338,4.322734462
1711,64.42838395,12.97607535,4.325358449
1713,64.40924389,12.9811724,4.327057467
1715,64.44601951,12.99080928,4.330269758
1717,64.42728216,13.01943781,4.339812605
1719,64.45362741,13.09358959,4.364529865
1721,64.43345705,12.99480142,4.331600475
1723,64.35561373,13.02288995,4.340963315
1725,64.4224601,12.94458138,4.314860459
1727,64.41380445,12.98885078,4.329616925
1729,64.42545689,13.01931002,4.339770005
1731,64.43552813,13.06101501,4.353671669
1733,64.4389869,13.02549977,4.341833258
1735,64.44176577,12.95346643,4.317822144
1737,64.52013384,13.00380694,4.334602314
1739,64.56598873,13.00128039,4.333760131
1741,64.56196163,13.04747794,4.349159313
1743,64.53523633,13.01742398,4.339141328
1745,64.52917302,13.004916,4.334972001
1747,64.51838527,12.99072531,4.330241769
1749,64.5191506,12.99177823,4.330592742
1751,64.55896484,13.01077216,4.336924052
1753,64.53438733,13.05986204,4.353287346
1755,64.5572895,13.07377337,4.357924457
1757,64.53817036,13.05143417,4.350478055
1759,64.45829432,13.03059427,4.343531423
1761,64.51033107,13.02672084,4.342240279
1763,64.53397765,13.01071103,4.336903676
1765,64.49060874,13.02620162,4.342067208
1767,64.49161465,13.00778187,4.33592729
1769,64.51916977,13.00755906,4.335853021
1771,64.48778106,13.01287502,4.337625005
1773,64.54381528,12.9805593,4.326853101
1775,64.5090166,13.00704804,4.335682681
1777,64.50277721,12.97717925,4.325726415
1779,64.50768644,12.95923863,4.319746211
1781,64.61135724,12.99497561,4.331658538
1783,64.62388832,12.96230568,4.32076856
1785,64.55334782,13.01830249,4.339434164
1787,64.53642703,13.08651646,4.362172152
1789,64.60670603,13.06274776,4.354249253
1791,64.56794824,13.07852538,4.359508459
1793,64.6604652,13.07932651,4.359775502
1795,64.6740876,13.07741242,4.359137475
1797,64.71760295,13.07017977,4.356726592
1799,64.69936245,13.08088315,4.360294383
1801,64.60549441,13.06916232,4.356387439
1803,64.64641916,13.04615947,4.348719822
1805,64.71911616,13.0846762,4.361558734
1807,64.69491869,13.07875583,4.359585276
1809,64.73112075,13.08114982,4.360383274
1811,64.65547752,13.06361164,4.354537213
1813,64.6758658,13.09656043,4.365520143
1815,64.68957015,13.0641594,4.3547198
1817,64.68107314,13.14913177,4.383043924
1819,64.62321191,13.1636706,4.3878902
1821,64.62267845,13.20480862,4.401602872
1823,64.62008262,13.20469389,4.40156463
1825,64.57329156,13.1740387,4.391346232
1827,64.53981084,13.14377369,4.381257896
1829,64.51091335,13.19402863,4.398009542
1831,64.41726671,13.25460157,4.418200525
1833,64.4592392,13.25519934,4.41839978
1835,64.48789612,13.22048026,4.406826754
1837,64.4849708,13.20934921,4.403116403
1839,64.52378089,13.25159083,4.417196943
1841,64.52201838,13.27182368,4.423941227
1843,64.54891278,13.29427862,4.431426206
1845,64.53923554,13.23390064,4.411300213
1847,64.52960885,13.246088,4.415362667
1849,64.52498379,13.29227186,4.430757288
1851,64.562258,13.30963166,4.436543885
1853,64.55421426,13.27699975,4.425666585
1855,64.59358396,13.24475285,4.414917616
1857,64.69411502,13.24712024,4.415706746
1859,64.67046496,13.2190752,4.406358402
1861,64.684314,13.22642465,4.408808218
1863,64.77785429,13.18524016,4.395080053
1865,64.81033956,13.22206328,4.407354428
1867,64.74241581,13.30479786,4.434932621
1869,64.80836437,13.21935293,4.406450978
1871,64.82098087,13.200567,4.400188999
1873,64.85668782,13.21395512,4.404651708
1875,64.86217061,13.26991128,4.423303761
1877,64.84688855,13.31599866,4.438666219
1879,64.83889536,13.31533035,4.438443451
1881,64.87021958,13.3162437,4.438747901
1883,64.8885054,13.30801049,4.436003498
1885,64.93657956,13.25386435,4.417954783
1887,64.96143078,13.24274439,4.414248129
1889,64.98393895,13.2070544,4.402351468
1891,64.98513139,13.26240444,4.42080148
1893,65.0267866,13.32286548,4.440955158
1895,65.09504159,13.3307511,4.443583702
1897,65.14804938,13.27900586,4.426335287
1899,65.08455021,13.28219176,4.427397255
1901,65.08347631,13.30603447,4.435344822
1903,65.03734423,13.33056732,4.443522441
1905,65.14134103,13.33519949,4.445066498
1907,65.1646372,13.33203914,4.444013048
1909,65.11354881,13.34703922,4.449013072
1911,65.18998178,13.32898515,4.442995049
1913,65.25921303,13.30222873,4.434076242
1915,65.24309766,13.27752441,4.42584147
1917,65.26403683,13.30755152,4.435850506
1919,65.2363126,13.3160894,4.438696465
1921,65.21583018,13.33763144,4.445877145
1923,65.27446894,13.33152277,4.443840924
1925,65.28818897,13.34127191,4.447090637
1927,65.32023493,13.38062518,4.460208394
1929,65.41965548,13.36981245,4.456604151
1931,65.38714755,13.37667486,4.458891619
1933,65.3911607,13.360411,4.453470333
1935,65.41437318,13.32975502,4.443251675
1937,65.38360509,13.36389468,4.45463156
1939,65.33796114,13.35297284,4.450990947
1941,65.36862637,13.39500819,4.465002731
1943,65.36850434,13.45080707,4.483602355
1945,65.32052258,13.44851017,4.482836723
1947,65.38279096,13.43809704,4.479365679
1949,65.51732399,13.43927308,4.479757693
1951,65.49050106,13.47401453,4.491338177
1953,65.51752099,13.42214801,4.474049335
1955,65.55485796,13.39335115,4.464450384
1957,65.57101168,13.40751114,4.469170379
1959,65.53703586,13.41829001,4.472763335
1961,65.58241657,13.37972521,4.459908402
1963,65.58467767,13.419872,4.473290667
1965,65.55178097,13.46770465,4.489234883
1967,65.57238892,13.46534183,4.488447278
1969,65.61785331,13.43579788,4.478599293
1971,65.60316049,13.44114587,4.480381958
1973,65.6034865,13.41960152,4.473200505
1975,65.67966145,13.42443405,4.474811352
1977,65.76502028,13.45241095,4.484136982
1979,65.73384425,13.50532806,4.501776019
1981,65.75021938,13.47459431,4.491531436
1983,65.75288842,13.40837822,4.469459405
1985,65.75879832,13.43721841,4.479072803
1987,65.84045431,13.4989136,4.499637866
1989,65.81481162,13.44371534,4.481238445
1991,65.81878816,13.50704134,4.502347112
1993,65.88310496,13.49799096,4.499330322
1995,65.91042125,13.39025163,4.463417209
1997,65.9007196,13.34656728,4.448855761
1999,65.97744893,13.4008985,4.466966167
2001,66.01268518,13.43245104,4.477483679
2003,66.01713243,13.44385519,4.481285063
2005,66.05933504,13.4764385,4.492146167
2007,66.06078898,13.52067336,4.506891121
2009,66.07724605,13.49807442,4.49935814
2011,66.07861805,13.46226082,4.487420274
2013,66.11921505,13.46965047,4.48988349
2015,66.08564543,13.47567838,4.491892794
2017,66.10677288,13.44790891,4.482636303
2019,66.14372283,13.50570221,4.501900737
2021,66.20793154,13.49785918,4.499286395
2023,66.17137036,13.47992203,4.493307344
2025,66.20907168,13.49494016,4.498313385
2027,66.15189558,13.50016255,4.500054183
2029,66.19912945,13.5373719,4.512457301
2031,66.20218726,13.44985379,4.483284596
2033,66.20499926,13.53602556,4.51200852
2035,66.14466423,13.59348558,4.53116186
2037,66.22860748,13.55960039,4.519866796
2039,66.24151337,13.55244959,4.517483198
2041,66.23530188,13.49651191,4.498837304
2043,66.3097457,13.50116893,4.500389643
2045,66.32696286,13.49997733,4.499992444
2047,66.35041941,13.46470284,4.488234281
2049,66.36557769,13.43903877,4.479679589
2051,66.39100421,13.44622226,4.482074087
2053,66.4589175,13.47792257,4.492640856
2055,66.43964146,13.47875008,4.492916694
2057,66.40379156,13.49580354,4.498601178
2059,66.41544574,13.5263353,4.508778432
2061,66.43958393,13.54808069,4.516026898
2063,66.52715505,13.53056885,4.510189618
2065,66.50194645,13.52748825,4.509162749
2067,66.48664696,13.52021773,4.506739242
2069,66.43677194,13.60066003,4.533553345
2071,66.48903707,13.5990336,4.533011199
2073,66.47580343,13.58773321,4.529244403
2075,66.45018689,13.53805699,4.512685663
2077,66.47581214,13.51147221,4.503824069
2079,66.46444387,13.53973638,4.513245462
2081,66.54099015,13.60161278,4.533870928
2083,66.60360894,13.62664078,4.542213595
2085,66.5570846,13.56604394,4.522014648
2087,66.56850169,13.54941472,4.516471573
2089,66.54652174,13.53416468,4.511388226
2091,66.57503222,13.53618646,4.512062152
2093,66.60729434,13.53132391,4.510441303
2095,66.64134513,13.54424587,4.514748624
2097,66.59989389,13.4949224,4.498307468
2099,66.66763983,13.50674157,4.502247189
2101,66.76449768,13.51592983,4.505309944
2103,66.72586193,13.54829591,4.516098635
2105,66.73335652,13.54723491,4.515744971
2107,66.71674604,13.59194094,4.530646979
2109,66.73455245,13.55488364,4.518294547
2111,66.78246273,13.54689089,4.515630298
2113,66.74305294,13.55463079,4.518210264
2115,66.75283478,13.62469972,4.541566573
2117,66.75297251,13.54745256,4.51581752
2119,66.78516839,13.54611524,4.515371748
2121,66.77887844,13.53234626,4.510782086
2123,66.76935461,13.54674246,4.515580821
2125,66.78147426,13.60336764,4.534455881
2127,66.79638848,13.60210433,4.534034776
2129,66.84188076,13.60435358,4.534784526
2131,66.79305348,13.58879643,4.529598811
2133,66.76361904,13.61661936,4.538873119
2135,66.84263737,13.56701627,4.522338756
2137,66.85174803,13.52824601,4.509415337
2139,66.83473484,13.5533599,4.517786633
2141,66.83762529,13.55570963,4.518569877
2143,66.81171935,13.57605152,4.525350508
2145,66.8351637,13.61300439,4.537668131
2147,66.91834336,13.63199721,4.543999069
2149,66.8936229,13.59457621,4.531525404
2151,66.94430334,13.6086651,4.536221699
2153,66.88859512,13.57991114,4.526637045
2155,66.90351631,13.61615066,4.538716886
2157,66.88918088,13.60249557,4.534165192
2159,66.97351812,13.56007323,4.52002441
2161,66.97186195,13.55787307,4.519291023
2163,66.97420325,13.56698317,4.522327723
2165,66.94937295,13.50712096,4.502373653
2167,66.93538793,13.57165227,4.523884089
2169,67.01298021,13.62104189,4.540347297
2171,67.06881569,13.56868815,4.522896049
2173,67.05353886,13.51239734,4.504132446
2175,67.02655381,13.55929868,4.519766227
2177,66.99204278,13.57109939,4.523699797
2179,66.99617099,13.57214994,4.524049979
2181,66.98299488,13.54904569,4.516348563
2183,66.9724512,13.61216765,4.537389216
2185,67.0217823,13.63787233,4.545957445
