time,dp,temp
273.00,10.855381,28.49786
274.00,10.855035,28.49794
275.00,10.854393,28.49813
276.00,10.854719,28.49822
277.00,10.855091,28.49819
278.00,10.854926,28.49783
279.00,10.854581,28.49824
280.00,10.853942,28.49885
281.00,10.853427,28.49847
282.00,10.853936,28.49785
283.00,10.853986,28.49840
284.00,10.854788,28.49913
285.00,10.854622,28.49801
286.00,10.854846,28.49900
287.00,10.855820,28.49945
288.00,10.856199,28.49873
289.00,10.856630,28.49865
290.00,10.856728,28.49919
291.00,10.855973,28.49938
292.00,10.855896,28.49926
293.00,10.856223,28.49883
294.00,10.855546,28.49898
295.00,10.854749,28.49802
296.00,10.855459,28.49858
297.00,10.855384,28.49826
298.00,10.855632,28.49864
299.00,10.855927,28.49861
300.00,10.855558,28.49899
301.00,10.854846,28.49934
302.00,10.854775,28.49800
303.00,10.855894,28.49844
304.00,10.857071,28.49964
305.00,10.856900,28.49853
306.00,10.856864,28.49808
307.00,10.856686,28.49799
308.00,10.856618,28.49808
309.00,10.857182,28.49852
310.00,10.856794,28.49882
311.00,10.856477,28.49799
312.00,10.856564,28.49831
313.00,10.856523,28.49889
314.00,10.856991,28.49927
315.00,10.856669,28.49890
316.00,10.856354,28.49838
317.00,10.855348,28.49832
318.00,10.855208,28.49894
319.00,10.856126,28.49936
320.00,10.856292,28.49928
321.00,10.856563,28.49939
322.00,10.856817,28.49935
323.00,10.856520,28.49908
324.00,10.856449,28.49907
325.00,10.855861,28.49886
326.00,10.855370,28.49917
327.00,10.855597,28.49877
328.00,10.855996,28.49895
329.00,10.856442,28.49898
330.00,10.856076,28.49891
331.00,10.856414,28.49961
332.00,10.855617,28.49864
333.00,10.855311,28.49969
334.00,10.855990,28.49919
335.00,10.856843,28.49827
336.00,10.857792,28.49913
337.00,10.858041,28.49950
338.00,10.858029,28.49886
339.00,10.857373,28.49811
340.00,10.856611,28.49963
341.00,10.855879,28.49984
342.00,10.855856,28.49874
343.00,10.856636,28.49881
344.00,10.857133,28.49921
345.00,10.857908,28.49885
346.00,10.858151,28.49924
347.00,10.858037,28.49864
348.00,10.858686,28.49937
349.00,10.858808,28.49921
350.00,10.858286,28.49925
351.00,10.858686,28.49874
352.00,10.857782,28.49871
353.00,10.857463,28.49971
354.00,10.857943,28.49921
355.00,10.858018,28.49973
356.00,10.857941,28.49893
357.00,10.858261,28.49818
358.00,10.857998,28.49883
359.00,10.858087,28.49879
360.00,10.857987,28.49915
361.00,10.857556,28.49995
362.00,10.857586,28.49915
363.00,10.857972,28.49912
364.00,10.857903,28.49878
365.00,10.858495,28.49886
366.00,10.857725,28.50010
367.00,10.857319,28.49891
368.00,10.857132,28.49921
369.00,10.857393,28.49979
370.00,10.856994,28.49929
371.00,10.857060,28.49909
372.00,10.857386,28.49861
373.00,10.856963,28.49799
374.00,10.856986,28.49836
375.00,10.857029,28.49880
376.00,10.857547,28.49880
377.00,10.857716,28.49885
378.00,10.857403,28.49930
379.00,10.857580,28.49970
380.00,10.857478,28.49929
381.00,10.857473,28.49970
382.00,10.857999,28.49850
383.00,10.858590,28.49920
384.00,10.858428,28.49866
385.00,10.858276,28.49919
386.00,10.858080,28.49827
387.00,10.858027,28.49888
388.00,10.858297,28.49892
389.00,10.857963,28.49865
390.00,10.857648,28.49898
391.00,10.857363,28.49835
392.00,10.857268,28.49800
393.00,10.857365,28.49823
394.00,10.857605,28.49792
395.00,10.857627,28.49800
396.00,10.857892,28.49792
397.00,10.857474,28.49869
398.00,10.857708,28.49898
399.00,10.857727,28.49742
400.00,10.858132,28.49795
401.00,10.858366,28.49798
402.00,10.858991,28.49781
403.00,10.858586,28.49848
404.00,10.858484,28.49972
405.00,10.858688,28.49874
406.00,10.857764,28.49891
407.00,10.857329,28.49890
408.00,10.857767,28.49833
409.00,10.858112,28.49826
410.00,10.857976,28.49834
411.00,10.858570,28.49802
412.00,10.858173,28.49710
413.00,10.858489,28.49816
414.00,10.857789,28.49847
415.00,10.857597,28.49904
416.00,10.857236,28.49869
417.00,10.857848,28.49903
418.00,10.859327,28.49925
419.00,10.860056,28.49892
420.00,10.859311,28.49897
421.00,10.858397,28.49848
422.00,10.857608,28.49874
423.00,10.857739,28.49878
424.00,10.858076,28.49910
425.00,10.858528,28.49919
426.00,10.858838,28.49924
427.00,10.859371,28.49883
428.00,10.859136,28.49947
429.00,10.858367,28.49858
430.00,10.858445,28.49899
431.00,10.859093,28.49899
432.00,10.858970,28.49919
433.00,10.859298,28.49987
434.00,10.858849,28.49983
435.00,10.858726,28.49956
436.00,10.858754,28.49977
437.00,10.859003,28.49995
438.00,10.859134,28.49954
439.00,10.858870,28.49925
440.00,10.859159,28.49726
441.00,10.859543,28.49778
442.00,10.859166,28.49765
443.00,10.859468,28.49873
444.00,10.860394,28.49890
445.00,10.860010,28.49912
446.00,10.859689,28.49896
447.00,10.859267,28.49859
448.00,10.859238,28.49934
449.00,10.859978,28.49943
450.00,10.860351,28.49928
451.00,10.859884,28.49954
452.00,10.859822,28.49890
453.00,10.859791,28.49899
454.00,10.858914,28.49928
455.00,10.858294,28.50002
456.00,10.858490,28.49927
457.00,10.859248,28.50001
458.00,10.859531,28.49925
459.00,10.859217,28.50003
460.00,10.858983,28.49871
461.00,10.859058,28.49866
462.00,10.858531,28.49990
463.00,10.858593,28.49975
464.00,10.858762,28.49959
465.00,10.858952,28.49925
466.00,10.858785,28.49995
467.00,10.858211,28.49947
468.00,10.857816,28.49972
469.00,10.858070,28.49968
470.00,10.858610,28.49948
471.00,10.858793,28.49935
472.00,10.859119,28.49943
473.00,10.859128,28.49941
474.00,10.859764,28.49888
475.00,10.859950,28.49898
476.00,10.859232,28.49815
477.00,10.859089,28.49849
478.00,10.858808,28.49927
479.00,10.858297,28.49992
480.00,10.858319,28.49971
481.00,10.858933,28.49926
482.00,10.860144,28.49995
483.00,10.860690,28.49855
484.00,10.860269,28.49891
485.00,10.860098,28.49896
486.00,10.859862,28.49890
487.00,10.859778,28.49968
488.00,10.859928,28.49919
489.00,10.859646,28.49863
490.00,10.859414,28.49874
491.00,10.859469,28.49867
492.00,10.859492,28.49954
493.00,10.859684,28.50030
494.00,10.860203,28.49992
495.00,10.859731,28.49940
496.00,10.859644,28.49933
497.00,10.859645,28.49955
498.00,10.859805,28.49912
499.00,10.860069,28.49853
500.00,10.860212,28.49850
501.00,10.859938,28.49876
502.00,10.859975,28.49969
503.00,10.860502,28.49890
504.00,10.860493,28.49874
505.00,10.860056,28.49915
506.00,10.860176,28.49972
507.00,10.860494,28.49974
508.00,10.860903,28.49910
509.00,10.861229,28.49873
510.00,10.861390,28.49926
511.00,10.861556,28.49887
512.00,10.861173,28.49853
513.00,10.860784,28.49906
514.00,10.860725,28.49963
515.00,10.860423,28.49907
516.00,10.859304,28.49931
517.00,10.859168,28.49883
518.00,10.859902,28.49936
519.00,10.860010,28.49853
520.00,10.859529,28.49909
521.00,10.859319,28.49827
522.00,10.858665,28.49784
523.00,10.859591,28.49920
524.00,10.859833,28.49866
525.00,10.860368,28.49863
526.00,10.860393,28.49927
527.00,10.860250,28.49842
528.00,10.859685,28.49889
529.00,10.859839,28.49959
530.00,10.860987,28.49884
531.00,10.860818,28.49909
532.00,10.860852,28.49915
533.00,10.861438,28.49903
534.00,10.861981,28.49874
535.00,10.861962,28.49846
536.00,10.860784,28.49838
537.00,10.860597,28.49953
538.00,10.860827,28.50007
539.00,10.860426,28.50023
540.00,10.860520,28.49914
541.00,10.860202,28.49882
542.00,10.860480,28.49936
543.00,10.860216,28.49916
544.00,10.860294,28.49908
545.00,10.859628,28.49830
546.00,10.859420,28.49910
547.00,10.859743,28.49970
548.00,10.860451,28.49955
549.00,10.860192,28.49956
550.00,10.861071,28.50046
551.00,10.861283,28.49928
552.00,10.860795,28.49958
553.00,10.860552,28.49950
554.00,10.860334,28.49954
555.00,10.860579,28.49917
556.00,10.861002,28.49930
557.00,10.860898,28.49945
558.00,10.861077,28.49899
559.00,10.861623,28.49893
560.00,10.861572,28.49869
561.00,10.860800,28.49886
562.00,10.860601,28.49994
563.00,10.860302,28.49868
564.00,10.860409,28.49918
565.00,10.860903,28.49965
566.00,10.861131,28.49903
567.00,10.860515,28.49862
568.00,10.860691,28.49940
569.00,10.861540,28.49868
570.00,10.861506,28.49857
571.00,10.860336,28.49871
572.00,10.860569,28.49958
573.00,10.860791,28.49996
574.00,10.860759,28.49941
575.00,10.860604,28.49988
576.00,10.861179,28.49949
577.00,10.861780,28.49973
578.00,10.861368,28.49952
579.00,10.860873,28.49930
580.00,10.860341,28.49942
581.00,10.860731,28.49926
582.00,10.862095,28.50004
583.00,10.862346,28.50038
584.00,10.862427,28.49965
585.00,10.862409,28.49975
586.00,10.861640,28.50009
587.00,10.861036,28.49889
588.00,10.861012,28.49880
589.00,10.861610,28.49848
590.00,10.861682,28.49862
591.00,10.860321,28.50001
592.00,10.860702,28.49952
593.00,10.861843,28.49911
594.00,10.862074,28.49967
595.00,10.862535,28.49965
596.00,10.862345,28.49873
597.00,10.862657,28.49934
598.00,10.862272,28.49860
599.00,10.862129,28.49942
600.00,10.861409,28.49943
601.00,10.862012,28.49972
602.00,10.862471,28.49868
603.00,10.862104,28.49990
604.00,10.861369,28.50002
605.00,10.861585,28.49867
606.00,10.862040,28.49881
607.00,10.861965,28.49942
608.00,10.862440,28.49912
609.00,10.862784,28.49889
610.00,10.862511,28.49932
611.00,10.862003,28.49927
612.00,10.862285,28.49949
613.00,10.862020,28.49897
614.00,10.862212,28.49863
615.00,10.861921,28.49962
616.00,10.862102,28.49870
617.00,10.861984,28.49836
618.00,10.862042,28.49802
619.00,10.862498,28.49920
620.00,10.862409,28.49879
621.00,10.861625,28.49974
622.00,10.861139,28.49903
623.00,10.862425,28.49855
624.00,10.862326,28.49940
625.00,10.862819,28.49901
626.00,10.863709,28.49893
627.00,10.863578,28.49945
628.00,10.862352,28.49840
629.00,10.861578,28.49936
630.00,10.861804,28.49909
631.00,10.862164,28.49911
632.00,10.862232,28.49877
633.00,10.861641,28.49827
634.00,10.861941,28.49866
635.00,10.862797,28.49897
636.00,10.863563,28.49917
637.00,10.863475,28.49974
638.00,10.862725,28.49921
639.00,10.861726,28.49953
640.00,10.861858,28.49903
641.00,10.863230,28.49935
642.00,10.863611,28.49901
643.00,10.863004,28.49944
644.00,10.862305,28.49998
645.00,10.862020,28.50017
646.00,10.862298,28.49908
647.00,10.862726,28.49925
648.00,10.863066,28.49942
649.00,10.863445,28.49925
650.00,10.863058,28.49909
651.00,10.862567,28.49840
652.00,10.861797,28.49849
653.00,10.861901,28.49853
654.00,10.862537,28.49844
655.00,10.862157,28.49812
656.00,10.862430,28.49837
657.00,10.862938,28.49916
658.00,10.862876,28.49894
659.00,10.862157,28.49957
660.00,10.862042,28.49962
661.00,10.862824,28.49907
662.00,10.863056,28.49894
663.00,10.863776,28.49930
664.00,10.863994,28.49963
665.00,10.863796,28.49874
666.00,10.863046,28.49959
667.00,10.863381,28.49805
668.00,10.863065,28.49960
669.00,10.863336,28.49892
670.00,10.863254,28.49953
671.00,10.863633,28.49933
672.00,10.863181,28.49913
673.00,10.862383,28.49913
674.00,10.861980,28.49827
675.00,10.861933,28.49942
676.00,10.862395,28.49983
677.00,10.862941,28.49985
678.00,10.863222,28.49990
679.00,10.863697,28.49921
680.00,10.864211,28.49862
681.00,10.863241,28.49928
682.00,10.863632,28.49986
683.00,10.863636,28.49920
684.00,10.863360,28.49809
685.00,10.863242,28.49942
686.00,10.863672,28.49930
687.00,10.863939,28.49982
688.00,10.864119,28.49911
689.00,10.864662,28.49931
690.00,10.864039,28.49809
691.00,10.864135,28.49938
692.00,10.863696,28.49952
693.00,10.862534,28.49911
694.00,10.862830,28.49871
695.00,10.862923,28.49945
696.00,10.863010,28.49911
697.00,10.863053,28.49876
698.00,10.862583,28.49914
699.00,10.862690,28.49953
700.00,10.862160,28.49975
701.00,10.861881,28.50043
702.00,10.862877,28.49904
703.00,10.863519,28.49962
704.00,10.863850,28.50018
705.00,10.863032,28.49921
706.00,10.863495,28.49854
707.00,10.864203,28.49892
708.00,10.863760,28.49839
709.00,10.864142,28.49867
710.00,10.864469,28.49866
711.00,10.865013,28.49891
712.00,10.865326,28.49947
713.00,10.865185,28.49973
714.00,10.864832,28.49844
715.00,10.864450,28.49837
716.00,10.864444,28.49799
717.00,10.863681,28.49906
718.00,10.864858,28.49940
719.00,10.865165,28.49884
720.00,10.864490,28.49876
721.00,10.863788,28.49975
722.00,10.863434,28.49862
723.00,10.863250,28.49853
724.00,10.863343,28.49929
725.00,10.864058,28.49939
726.00,10.864472,28.49957
727.00,10.864056,28.50001
728.00,10.863402,28.49948
729.00,10.863458,28.49923
730.00,10.863398,28.50032
731.00,10.864521,28.50015
732.00,10.865332,28.49974
733.00,10.865386,28.49849
734.00,10.865336,28.49894
735.00,10.865765,28.49923
736.00,10.865886,28.49949
737.00,10.865550,28.49911
738.00,10.865578,28.49915
739.00,10.865262,28.49816
740.00,10.865486,28.49924
741.00,10.866113,28.49940
742.00,10.865471,28.49908
743.00,10.865136,28.49977
744.00,10.865618,28.49954
745.00,10.866464,28.49919
746.00,10.865985,28.49934
747.00,10.864852,28.49948
748.00,10.863862,28.50006
749.00,10.863029,28.50025
750.00,10.864026,28.49860
751.00,10.864593,28.49868
752.00,10.865347,28.49813
753.00,10.866206,28.49814
754.00,10.865681,28.49863
755.00,10.865357,28.49909
756.00,10.864963,28.49885
757.00,10.864443,28.49967
758.00,10.863892,28.49978
759.00,10.863959,28.49926
760.00,10.864945,28.49956
761.00,10.865687,28.50020
762.00,10.864734,28.49963
763.00,10.863779,28.49900
764.00,10.863360,28.49882
765.00,10.863694,28.49859
766.00,10.863597,28.49929
767.00,10.863973,28.49877
768.00,10.864153,28.49937
769.00,10.864083,28.49906
770.00,10.863824,28.49991
771.00,10.864155,28.49983
772.00,10.864273,28.50008
773.00,10.864318,28.49901
774.00,10.864444,28.49900
775.00,10.864801,28.49955
776.00,10.865142,28.49941
777.00,10.864671,28.49977
778.00,10.864664,28.49939
779.00,10.865013,28.49909
780.00,10.864685,28.49944
781.00,10.864162,28.49912
782.00,10.864665,28.49929
783.00,10.864758,28.49869
784.00,10.864877,28.49936
785.00,10.865578,28.49914
786.00,10.865689,28.49898
787.00,10.865127,28.49851
788.00,10.865508,28.49960
789.00,10.865085,28.50038
790.00,10.865129,28.49941
791.00,10.864886,28.49939
792.00,10.864950,28.49913
793.00,10.865612,28.50020
794.00,10.865936,28.49939
795.00,10.866243,28.49968
796.00,10.866297,28.49951
797.00,10.866047,28.49950
798.00,10.865644,28.49975
799.00,10.865648,28.49932
800.00,10.866331,28.49980
801.00,10.866577,28.49969
802.00,10.866936,28.49868
803.00,10.867832,28.49965
804.00,10.867782,28.49940
805.00,10.867430,28.49860
806.00,10.866895,28.49922
807.00,10.867193,28.49982
808.00,10.867077,28.49975
809.00,10.867357,28.49924
810.00,10.867479,28.49934
811.00,10.867059,28.49815
812.00,10.867695,28.49927
813.00,10.868166,28.49931
814.00,10.868294,28.49989
815.00,10.868321,28.49901
816.00,10.868151,28.49921
817.00,10.867826,28.49982
818.00,10.867010,28.49965
819.00,10.867138,28.49977
820.00,10.867467,28.49921
821.00,10.867391,28.49965
822.00,10.866890,28.49887
823.00,10.867008,28.49944
824.00,10.867487,28.49941
825.00,10.866865,28.49998
826.00,10.866977,28.49932
827.00,10.867407,28.50020
828.00,10.867023,28.50042
829.00,10.867291,28.49959
830.00,10.867624,28.49970
831.00,10.867359,28.49985
832.00,10.866866,28.49932
833.00,10.866751,28.50002
834.00,10.866404,28.49996
835.00,10.866371,28.49913
836.00,10.867333,28.49909
837.00,10.867779,28.50038
838.00,10.867355,28.49987
839.00,10.867101,28.49894
840.00,10.866991,28.49850
841.00,10.867404,28.49830
842.00,10.867072,28.49909
843.00,10.866581,28.49906
844.00,10.866812,28.49844
845.00,10.866441,28.49839
846.00,10.866570,28.49863
847.00,10.867018,28.49833
848.00,10.866964,28.49846
849.00,10.866907,28.49915
850.00,10.866995,28.49850
851.00,10.866679,28.49864
852.00,10.866936,28.49772
853.00,10.867119,28.49928
854.00,10.867152,28.49978
855.00,10.867562,28.49923
856.00,10.867265,28.49906
857.00,10.867063,28.49879
858.00,10.867488,28.49948
859.00,10.867119,28.49933
860.00,10.866992,28.49927
861.00,10.867450,28.49906
862.00,10.866894,28.49911
863.00,10.867482,28.49816
864.00,10.868080,28.49903
865.00,10.867202,28.49902
866.00,10.867423,28.49970
867.00,10.867789,28.49914
868.00,10.867036,28.49892
869.00,10.866357,28.49879
870.00,10.866371,28.49927
871.00,10.867034,28.50034
872.00,10.867067,28.49894
873.00,10.867711,28.49896
874.00,10.868146,28.49915
875.00,10.868075,28.49934
876.00,10.867224,28.49901
877.00,10.867223,28.49828
878.00,10.867717,28.49916
879.00,10.867878,28.49882
880.00,10.868075,28.49879
881.00,10.869154,28.49812
882.00,10.869229,28.49856
883.00,10.868926,28.49854
884.00,10.868235,28.49947
885.00,10.867939,28.49904
886.00,10.867554,28.49903
887.00,10.867681,28.49898
888.00,10.867207,28.49897
889.00,10.867181,28.49804
890.00,10.867478,28.49921
891.00,10.867745,28.49918
892.00,10.868556,28.49871
893.00,10.868197,28.49912
894.00,10.867537,28.49822
895.00,10.866787,28.49859
896.00,10.866312,28.49920
897.00,10.867349,28.49909
898.00,10.867543,28.49803
899.00,10.867187,28.49870
900.00,10.867433,28.49851
901.00,10.866904,28.49865
902.00,10.866809,28.49795
903.00,10.866345,28.49849
904.00,10.866633,28.49752
905.00,10.866869,28.49895
906.00,10.867043,28.49838
907.00,10.867653,28.49869
908.00,10.868293,28.49835
909.00,10.869243,28.49839
910.00,10.869343,28.49848
911.00,10.868508,28.49902
912.00,10.867956,28.49852
913.00,10.867700,28.49890
914.00,10.867938,28.49845
915.00,10.868230,28.49890
916.00,10.868000,28.49839
917.00,10.867645,28.49795
918.00,10.867463,28.49837
919.00,10.867104,28.49912
920.00,10.867152,28.49870
921.00,10.867501,28.49866
922.00,10.867590,28.49805
923.00,10.867553,28.49862
924.00,10.867779,28.49830
925.00,10.867597,28.49911
926.00,10.867052,28.49920
927.00,10.867836,28.49912
928.00,10.868363,28.49940
929.00,10.868260,28.49881
930.00,10.868529,28.49882
931.00,10.868918,28.49830
932.00,10.868447,28.49770
933.00,10.867988,28.49904
934.00,10.868673,28.49850
935.00,10.868528,28.49823
936.00,10.868605,28.49861
937.00,10.868617,28.49879
938.00,10.869448,28.49923
939.00,10.870330,28.49853
940.00,10.869583,28.49901
941.00,10.868837,28.49766
942.00,10.868317,28.49880
943.00,10.868373,28.49903
944.00,10.869439,28.49941
945.00,10.869377,28.49839
946.00,10.868641,28.49789
947.00,10.868710,28.49799
948.00,10.868546,28.49880
949.00,10.869579,28.49956
950.00,10.868943,28.49906
951.00,10.868445,28.49925
952.00,10.868610,28.49880
953.00,10.868225,28.49889
954.00,10.868681,28.49879
955.00,10.868924,28.49840
956.00,10.869308,28.49867
957.00,10.870007,28.49868
958.00,10.869974,28.49838
959.00,10.869328,28.49880
960.00,10.868619,28.49895
961.00,10.867975,28.49833
962.00,10.868231,28.49754
963.00,10.867939,28.49845
964.00,10.868306,28.49859
965.00,10.868702,28.49850
966.00,10.868113,28.49885
967.00,10.867896,28.49776
968.00,10.867766,28.49775
969.00,10.868207,28.49843
970.00,10.868524,28.49817
971.00,10.867909,28.49761
972.00,10.868019,28.49830
973.00,10.868387,28.49781
974.00,10.868372,28.49759
975.00,10.868644,28.49939
976.00,10.868791,28.49893
977.00,10.868445,28.49807
978.00,10.868020,28.49780
979.00,10.869063,28.49864
980.00,10.869337,28.49871
981.00,10.869426,28.49826
982.00,10.868950,28.49874
983.00,10.868699,28.49828
984.00,10.868883,28.49902
985.00,10.869195,28.49852
986.00,10.869685,28.49825
987.00,10.869829,28.49892
988.00,10.870456,28.49775
989.00,10.870499,28.49848
990.00,10.870162,28.49822
991.00,10.869606,28.49757
992.00,10.869896,28.49809
993.00,10.869926,28.49785
994.00,10.869656,28.49822
995.00,10.869455,28.49829
996.00,10.869923,28.49817
997.00,10.869668,28.49824
998.00,10.869616,28.49803
999.00,10.869923,28.49767
1000.00,10.870341,28.49871
1001.00,10.869532,28.49850
1002.00,10.868896,28.49937
1003.00,10.868803,28.49871
1004.00,10.868819,28.49791
1005.00,10.868801,28.49807
1006.00,10.868798,28.49827
1007.00,10.869036,28.49843
1008.00,10.869318,28.49836
1009.00,10.869259,28.49827
1010.00,10.868970,28.49895
1011.00,10.868568,28.49790
1012.00,10.868377,28.49883
1013.00,10.868738,28.49879
1014.00,10.868472,28.49901
1015.00,10.868425,28.49865
1016.00,10.867916,28.49865
1017.00,10.868778,28.49824
1018.00,10.869103,28.49869
1019.00,10.870029,28.49823
1020.00,10.870299,28.49801
1021.00,10.870433,28.49861
1022.00,10.870541,28.49837
1023.00,10.870105,28.49756
1024.00,10.870210,28.49933
1025.00,10.870666,28.49772
1026.00,10.870840,28.49803
1027.00,10.870633,28.49768
1028.00,10.868974,28.49838
1029.00,10.868621,28.49793
1030.00,10.868337,28.49797
1031.00,10.868252,28.49783
1032.00,10.868463,28.49784
1033.00,10.869310,28.49800
1034.00,10.869764,28.49818
1035.00,10.869633,28.49946
1036.00,10.869339,28.49844
1037.00,10.870094,28.49868
1038.00,10.869747,28.49859
1039.00,10.869493,28.49945
1040.00,10.870020,28.49887
1041.00,10.869566,28.49898
1042.00,10.869770,28.49879
1043.00,10.868915,28.49864
1044.00,10.868342,28.49865
1045.00,10.868158,28.49815
1046.00,10.868395,28.49982
1047.00,10.869894,28.49902
1048.00,10.870175,28.49901
1049.00,10.869390,28.49896
1050.00,10.869104,28.49848
1051.00,10.869277,28.49927
1052.00,10.869788,28.49905
1053.00,10.869577,28.49894
1054.00,10.869490,28.49802
1055.00,10.869348,28.49836
1056.00,10.870102,28.49810
1057.00,10.870718,28.49942
1058.00,10.870290,28.49903
1059.00,10.870061,28.49751
1060.00,10.869370,28.49939
1061.00,10.868690,28.49908
1062.00,10.868331,28.49876
1063.00,10.869044,28.49911
1064.00,10.869504,28.49907
1065.00,10.868959,28.49883
1066.00,10.868386,28.49856
1067.00,10.868523,28.50001
1068.00,10.868302,28.49922
1069.00,10.868547,28.49894
1070.00,10.868562,28.49806
1071.00,10.868929,28.49869
1072.00,10.869045,28.49856
1073.00,10.868506,28.49877
1074.00,10.868564,28.49807
1075.00,10.869038,28.49832
1076.00,10.869282,28.49798
1077.00,10.869532,28.49906
1078.00,10.869400,28.49830
1079.00,10.869315,28.49901
1080.00,10.870112,28.49902
1081.00,10.870817,28.49896
1082.00,10.871002,28.49850
1083.00,10.870622,28.49924
1084.00,10.870053,28.49903
1085.00,10.869907,28.49910
1086.00,10.869469,28.49913
1087.00,10.869113,28.49792
1088.00,10.868562,28.49803
1089.00,10.869674,28.49798
1090.00,10.869878,28.49828
1091.00,10.869344,28.49871
1092.00,10.869398,28.49928
1093.00,10.870063,28.49992
1094.00,10.869945,28.49918
1095.00,10.869741,28.49931
1096.00,10.869729,28.49957
1097.00,10.869775,28.49987
1098.00,10.869555,28.49881
1099.00,10.869392,28.49971
1100.00,10.869362,28.49862
1101.00,10.869273,28.49865
1102.00,10.868778,28.49884
1103.00,10.868685,28.49930
1104.00,10.869287,28.49895
1105.00,10.869996,28.49935
1106.00,10.869440,28.49885
1107.00,10.869573,28.49796
1108.00,10.868942,28.49815
1109.00,10.868830,28.49836
1110.00,10.870010,28.49883
1111.00,10.870525,28.49893
1112.00,10.870339,28.49895
1113.00,10.870386,28.49828
1114.00,10.869286,28.49947
1115.00,10.869422,28.49867
1116.00,10.870541,28.49939
1117.00,10.870044,28.49902
1118.00,10.869528,28.49895
1119.00,10.869747,28.49901
1120.00,10.870103,28.49885
1121.00,10.869570,28.49917
1122.00,10.869968,28.49900
1123.00,10.869845,28.49930
1124.00,10.870185,28.49862
1125.00,10.869981,28.49808
1126.00,10.868886,28.49804
1127.00,10.868565,28.49761
1128.00,10.869010,28.49801
1129.00,10.869340,28.49895
1130.00,10.870252,28.49775
1131.00,10.870147,28.49867
1132.00,10.870093,28.49901
1133.00,10.869531,28.49832
1134.00,10.868364,28.49832
1135.00,10.868225,28.49904
1136.00,10.868988,28.49839
1137.00,10.869226,28.49870
1138.00,10.869344,28.49770
1139.00,10.870086,28.49904
1140.00,10.870100,28.49861
1141.00,10.870601,28.49898
1142.00,10.871080,28.49783
1143.00,10.870768,28.49871
1144.00,10.870882,28.49950
1145.00,10.870608,28.49944
1146.00,10.870074,28.49860
1147.00,10.869462,28.49853
1148.00,10.869434,28.49770
1149.00,10.869003,28.49767
1150.00,10.869763,28.49855
1151.00,10.869713,28.49867
1152.00,10.869454,28.49795
1153.00,10.868902,28.49763
1154.00,10.868936,28.49849
1155.00,10.868800,28.49852
1156.00,10.869355,28.49878
1157.00,10.869648,28.49851
1158.00,10.869626,28.49939
1159.00,10.869556,28.49893
1160.00,10.870357,28.49821
1161.00,10.869734,28.49885
1162.00,10.869584,28.49942
1163.00,10.869691,28.49889
1164.00,10.870176,28.49903
1165.00,10.871164,28.49810
1166.00,10.871233,28.49909
1167.00,10.870746,28.49833
1168.00,10.870437,28.49903
1169.00,10.869946,28.49960
1170.00,10.870263,28.49794
1171.00,10.870357,28.49846
1172.00,10.871135,28.49881
1173.00,10.870304,28.49968
1174.00,10.869986,28.49919
1175.00,10.869945,28.49816
1176.00,10.870167,28.49886
1177.00,10.870265,28.49797
1178.00,10.870155,28.49865
1179.00,10.870271,28.49872
1180.00,10.869597,28.49946
1181.00,10.869672,28.49909
1182.00,10.870020,28.49814
1183.00,10.870075,28.49830
1184.00,10.870391,28.49889
1185.00,10.870742,28.49889
1186.00,10.870970,28.49891
1187.00,10.870723,28.49971
1188.00,10.869978,28.49868
1189.00,10.869763,28.49901
1190.00,10.870088,28.49788
1191.00,10.869765,28.49814
1192.00,10.869090,28.49870
1193.00,10.869160,28.49897
1194.00,10.869722,28.49793
1195.00,10.870395,28.49814
1196.00,10.871419,28.49874
1197.00,10.871086,28.49790
1198.00,10.870816,28.49873
1199.00,10.870833,28.49873
1200.00,10.870741,28.49839
1201.00,10.869782,28.49840
1202.00,10.869692,28.49826
1203.00,10.869885,28.49892
1204.00,10.869963,28.49827
1205.00,10.870112,28.49884
1206.00,10.870415,28.49779
1207.00,10.870404,28.49737
1208.00,10.870178,28.49907
1209.00,10.870924,28.49903
1210.00,10.870605,28.49958
1211.00,10.871250,28.49872
1212.00,10.870762,28.49847
1213.00,10.870369,28.49880
1214.00,10.869242,28.49861
1215.00,10.869125,28.49901
1216.00,10.868784,28.49802
1217.00,10.869066,28.49803
1218.00,10.869636,28.49861
1219.00,10.869912,28.49816
1220.00,10.869718,28.49889
1221.00,10.870709,28.49770
1222.00,10.870751,28.49823
1223.00,10.870746,28.49867
1224.00,10.871054,28.49769
1225.00,10.871133,28.49842
1226.00,10.871191,28.49862
1227.00,10.872076,28.49798
1228.00,10.872729,28.49909
1229.00,10.872558,28.49850
1230.00,10.872391,28.49857
1231.00,10.871582,28.49860
1232.00,10.870770,28.49874
1233.00,10.871033,28.49844
1234.00,10.870669,28.49860
1235.00,10.870672,28.49838
1236.00,10.870751,28.49906
1237.00,10.870356,28.49823
1238.00,10.870125,28.49792
1239.00,10.869836,28.49837
1240.00,10.869403,28.49787
1241.00,10.869382,28.49695
1242.00,10.869629,28.49778
1243.00,10.870150,28.49763
1244.00,10.870701,28.49728
1245.00,10.870973,28.49799
1246.00,10.871201,28.49849
1247.00,10.870993,28.49782
1248.00,10.870775,28.49831
1249.00,10.870356,28.49870
1250.00,10.869736,28.49770
1251.00,10.869897,28.49758
1252.00,10.869924,28.49908
1253.00,10.869687,28.49935
